DateTime,SolarBusC
2020-01-01T11:06:36.0,-0.1458544969833661
2020-01-01T11:06:42.0,1.7908484817150292
2020-01-01T11:06:48.0,1.2674109063666406
2020-01-01T11:06:54.0,0.7856273888384433
2020-01-01T11:07:00.0,-0.5539262335678472
2020-01-01T11:07:06.0,1.5007718439399291
2020-01-01T11:07:12.0,0.3262751959589433
2020-01-01T11:07:18.0,-1.1195781074329652
2020-01-01T11:07:24.0,0.2902117625948763
2020-01-01T11:07:30.0,-0.3804474804870051
2020-01-01T11:07:36.0,-0.8960384647254204
2020-01-01T11:07:42.0,-0.684040783973679
2020-01-01T11:07:48.0,1.7172406298181992
2020-01-01T11:07:54.0,1.4184248543119737
2020-01-01T11:08:00.0,-0.16982372488897568
2020-01-01T11:08:06.0,0.5785239595132716
2020-01-01T11:08:12.0,0.4550577342382756
2020-01-01T11:08:18.0,0.7743843113727553
2020-01-01T11:08:24.0,0.8155490959423832
2020-01-01T11:08:30.0,-1.3312260788137162
2020-01-01T11:08:36.0,-0.27367727106157996
2020-01-01T11:08:42.0,-1.4251573770892656
2020-01-01T11:08:48.0,1.4972134593616777
2020-01-01T11:08:54.0,-1.6562475406156136
2020-01-01T11:09:00.0,-1.358907185996999
2020-01-01T11:09:06.0,1.0648583464853902
2020-01-01T11:09:12.0,-0.5968020241684551
2020-01-01T11:09:18.0,0.6130877978599919
2020-01-01T11:09:24.0,-0.6391279084648968
2020-01-01T11:09:30.0,0.35378466535651254
2020-01-01T11:09:36.0,1.4912068872376174
2020-01-01T11:09:42.0,-1.7133881546529297
2020-01-01T11:09:48.0,-0.7351905562102647
2020-01-01T11:09:54.0,-1.6035406757088797
2020-01-01T11:10:00.0,-0.9449604615348683
2020-01-01T11:10:06.0,0.0969096937295832
2020-01-01T11:10:12.0,1.415469807600645
2020-01-01T11:10:18.0,1.5992726036921054
2020-01-01T11:10:24.0,0.19440626460986796
2020-01-01T11:10:30.0,-1.2797386955128272
2020-01-01T11:10:36.0,-0.09934146577254627
2020-01-01T11:10:42.0,1.4180016022488575
2020-01-01T11:10:48.0,0.209377997284931
2020-01-01T11:10:54.0,1.4984185157180545
2020-01-01T11:11:00.0,0.6182753895239467
2020-01-01T11:11:06.0,0.17625421918740336
2020-01-01T11:11:12.0,-0.08673465999438036
2020-01-01T11:11:18.0,0.5700613919325157
2020-01-01T11:11:24.0,1.1247397379965156
2020-01-01T11:11:30.0,0.18667673365988902
2020-01-01T11:11:36.0,-0.8437500061388687
2020-01-01T11:11:42.0,0.9431011265505601
2020-01-01T11:11:48.0,0.6201632418543348
2020-01-01T11:11:54.0,1.4879396017900208
2020-01-01T11:12:00.0,-0.17251893298604135
2020-01-01T11:12:06.0,0.22464338846239398
2020-01-01T11:12:12.0,1.7065170906984588
2020-01-01T11:12:18.0,-0.36077256310238226
2020-01-01T11:12:24.0,0.43881791730292946
2020-01-01T11:12:30.0,1.5445823180444604
2020-01-01T11:12:36.0,1.1507757335265902
2020-01-01T11:12:42.0,-0.9618954225835502
2020-01-01T11:12:48.0,0.8619348336815646
2020-01-01T11:12:54.0,0.9997440703565174
2020-01-01T11:13:00.0,-0.018260967433656024
2020-01-01T11:13:06.0,0.2688536740208535
2020-01-01T11:13:12.0,-0.4508593817229572
2020-01-01T11:13:18.0,-0.1805390953137251
2020-01-01T11:13:24.0,0.48427502651046606
2020-01-01T11:13:30.0,-1.2245757850274093
2020-01-01T11:13:36.0,-0.5746288243454585
2020-01-01T11:13:42.0,-1.7641591528966207
2020-01-01T11:13:48.0,0.7833293661387559
2020-01-01T11:13:54.0,-0.8044775246146488
2020-01-01T11:14:00.0,-0.2753253288285969
2020-01-01T11:14:06.0,1.411994208607345
2020-01-01T11:14:12.0,1.8102673736797381
2020-01-01T11:14:18.0,-1.358463610044892
2020-01-01T11:14:24.0,-0.15221933633817086
2020-01-01T11:14:30.0,-1.7190460522325748
2020-01-01T11:14:36.0,0.3530730920734041
2020-01-01T11:14:42.0,-0.20865554458125932
2020-01-01T11:14:48.0,-1.4459662076817286
2020-01-01T11:14:54.0,1.3018761381677024
2020-01-01T11:15:00.0,0.9202919201037263
2020-01-01T11:15:06.0,0.049707117228459635
2020-01-01T11:15:12.0,0.5262045206976024
2020-01-01T11:15:18.0,0.03945927527374266
2020-01-01T11:15:24.0,-0.7459193415227858
2020-01-01T11:15:30.0,0.580159649571724
2020-01-01T11:15:36.0,0.10050346296517285
2020-01-01T11:15:42.0,0.9563959839763331
2020-01-01T11:15:48.0,-1.6161075177214446
2020-01-01T11:15:54.0,1.569835680436295
2020-01-01T11:16:00.0,1.6166633048604178
2020-01-01T11:16:06.0,1.0248049748089716
2020-01-01T11:16:12.0,0.5244558532619664
2020-01-01T11:16:18.0,-1.0330812512475709
2020-01-01T11:16:24.0,-0.27962052531643894
2020-01-01T11:16:30.0,-0.0694381278406052
2020-01-01T11:16:36.0,0.1827380742666987
2020-01-01T11:16:42.0,-1.2153481845295746
2020-01-01T11:16:48.0,-1.177112718576436
2020-01-01T11:16:54.0,-1.4487327311781515
2020-01-01T11:17:00.0,-0.17229915860500963
2020-01-01T11:17:06.0,-0.6794002811212753
2020-01-01T11:17:12.0,-1.2651413410907693
2020-01-01T11:17:18.0,0.9160618879755702
2020-01-01T11:17:24.0,-1.3234214717274078
2020-01-01T11:17:30.0,1.112682199709932
2020-01-01T11:17:36.0,-0.5082630658076839
2020-01-01T11:17:42.0,-0.4067737309724204
2020-01-01T11:17:48.0,-1.4714634345331448
2020-01-01T11:17:54.0,-0.9618849237653144
2020-01-01T11:18:00.0,1.184215150869675
2020-01-01T11:18:06.0,-0.2817199334075785
2020-01-01T11:18:12.0,-0.26623834125769374
2020-01-01T11:18:18.0,1.225947405388771
2020-01-01T11:18:24.0,-0.5560120814021791
2020-01-01T11:18:30.0,-0.21827197620749372
2020-01-01T11:18:36.0,1.25275666509118
2020-01-01T11:18:42.0,0.8464073544001437
2020-01-01T11:18:48.0,1.1959516127248782
2020-01-01T11:18:54.0,-0.9410259875850344
2020-01-01T11:19:00.0,1.1981647387024132
2020-01-01T11:19:06.0,-0.7775162255099938
2020-01-01T11:19:12.0,-0.9163714129245024
2020-01-01T11:19:18.0,-1.2986301907792115
2020-01-01T11:19:24.0,-1.7762394099222887
2020-01-01T11:19:30.0,-1.1744313547144112
2020-01-01T11:19:36.0,1.6543024396754114
2020-01-01T11:19:42.0,-1.6232506394597748
2020-01-01T11:19:48.0,0.2368010969634172
2020-01-01T11:19:54.0,0.00908279981236021
2020-01-01T11:20:00.0,-0.9809115440880465
2020-01-01T11:20:06.0,0.3080623739746807
2020-01-01T11:20:12.0,-0.36047845954696894
2020-01-01T11:20:18.0,-0.4122772738559793
2020-01-01T11:20:24.0,1.538615742868787
2020-01-01T11:20:30.0,-0.040722537927889026
2020-01-01T11:20:36.0,-1.6733773851189608
2020-01-01T11:20:42.0,-0.8879925242439656
2020-01-01T11:20:48.0,1.5591093247382894
2020-01-01T11:20:54.0,1.4907529423056434
2020-01-01T11:21:00.0,1.1735123938151473
2020-01-01T11:21:06.0,1.4919123394255882
2020-01-01T11:21:12.0,-1.542906996027759
2020-01-01T11:21:18.0,-0.15717278750829444
2020-01-01T11:21:24.0,0.7183071233996057
2020-01-01T11:21:30.0,-0.1724337985360518
2020-01-01T11:21:36.0,0.4694041439942481
2020-01-01T11:21:42.0,0.3516651026771963
2020-01-01T11:21:48.0,-1.607148243778696
2020-01-01T11:21:54.0,-0.7238072463522924
2020-01-01T11:22:00.0,-1.373206657645995
2020-01-01T11:22:06.0,-1.5385337652764577
2020-01-01T11:22:12.0,-0.4093855161552973
2020-01-01T11:22:18.0,-1.6823877276914279
2020-01-01T11:22:24.0,1.0840654649132833
2020-01-01T11:22:30.0,-1.5503107640023241
2020-01-01T11:22:36.0,-1.5053012882108499
2020-01-01T11:22:42.0,-1.0405989689346395
2020-01-01T11:22:48.0,-1.200237871919203
2020-01-01T11:22:54.0,-0.5604621411819937
2020-01-01T11:23:00.0,-0.8897326555808904
2020-01-01T11:23:06.0,0.05074828984374104
2020-01-01T11:23:12.0,-1.042846528787652
2020-01-01T11:23:18.0,-0.769353748010909
2020-01-01T11:23:24.0,-1.0506377506428186
2020-01-01T11:23:30.0,0.9950118792664563
2020-01-01T11:23:36.0,0.901250070475923
2020-01-01T11:23:42.0,0.043685937054912694
2020-01-01T11:23:48.0,-1.1341260334586223
2020-01-01T11:23:54.0,0.9513146234782668
2020-01-01T11:24:00.0,-0.42876286298493527
2020-01-01T11:24:06.0,0.5680229638703417
2020-01-01T11:24:12.0,-0.5256873085958635
2020-01-01T11:24:18.0,-0.6269127600244387
2020-01-01T11:24:24.0,-0.11898203774489544
2020-01-01T11:24:30.0,-0.788895902949992
2020-01-01T11:24:36.0,-1.394429805664874
2020-01-01T11:24:42.0,-0.15640796835000345
2020-01-01T11:24:48.0,-1.3880707101015621
2020-01-01T11:24:54.0,0.2863601577918077
2020-01-01T11:25:00.0,0.06618014893815478
2020-01-01T11:25:06.0,0.29740967504448534
2020-01-01T11:25:12.0,0.6643361275298246
2020-01-01T11:25:18.0,-0.32070668366230526
2020-01-01T11:25:24.0,-0.08057973050989768
2020-01-01T11:25:30.0,0.38864002258040353
2020-01-01T11:25:36.0,-1.6566357334551196
2020-01-01T11:25:42.0,1.4231131169595848
2020-01-01T11:25:48.0,-0.08379156286132117
2020-01-01T11:25:54.0,-1.4186558593877643
2020-01-01T11:26:00.0,-0.6411892938753733
2020-01-01T11:26:06.0,-1.555580271382752
2020-01-01T11:26:12.0,0.9305371272962573
2020-01-01T11:26:18.0,0.966839264354496
2020-01-01T11:26:24.0,1.7628566213029435
2020-01-01T11:26:30.0,-0.2603054177883875
2020-01-01T11:26:36.0,-1.7723946020640649
2020-01-01T11:26:42.0,-0.25279572709325243
2020-01-01T11:26:48.0,-1.4272902455731629
2020-01-01T11:26:54.0,-0.4792899790174284
2020-01-01T11:27:00.0,-0.6216307722315106
2020-01-01T11:27:06.0,1.4837705961139633
2020-01-01T11:27:12.0,-0.9319900845352631
2020-01-01T11:27:18.0,-1.1637201047387213
2020-01-01T11:27:24.0,0.19943630869896511
2020-01-01T11:27:30.0,1.568994232579868
2020-01-01T11:27:36.0,0.6533680113713415
2020-01-01T11:27:42.0,0.3201049198635744
2020-01-01T11:27:48.0,-0.34089054485497394
2020-01-01T11:27:54.0,-0.9438474740416397
2020-01-01T11:28:00.0,0.25169255839594845
2020-01-01T11:28:06.0,0.5619098954953778
2020-01-01T11:28:12.0,-1.7499593806078608
2020-01-01T11:28:18.0,-0.8436351904883326
2020-01-01T11:28:24.0,-1.7351022009066577
2020-01-01T11:28:30.0,0.8651387291227755
2020-01-01T11:28:36.0,-1.0628747304767663
2020-01-01T11:28:42.0,-0.7516723005789819
2020-01-01T11:28:48.0,1.105569288834693
2020-01-01T11:28:54.0,-0.6773112317632521
2020-01-01T11:29:00.0,1.1629129816258055
2020-01-01T11:29:06.0,0.43792445802325897
2020-01-01T11:29:12.0,-0.3427490268917198
2020-01-01T11:29:18.0,-1.6535090790711229
2020-01-01T11:29:24.0,0.7958803738903472
2020-01-01T11:29:30.0,1.5473058543484275
2020-01-01T11:29:36.0,-0.9673312707828718
2020-01-01T11:29:42.0,0.6709962857315555
2020-01-01T11:29:48.0,-1.6801104255321035
2020-01-01T11:29:54.0,-0.37531317957079774
2020-01-01T11:30:00.0,-0.8882107273951806
2020-01-01T11:30:06.0,-0.1946792526266434
2020-01-01T11:30:12.0,1.5557626070446549
2020-01-01T11:30:18.0,-0.1866571316209789
2020-01-01T11:30:24.0,1.6620448488623245
2020-01-01T11:30:30.0,-0.9863442422084158
2020-01-01T11:30:36.0,-0.9186756950557513
2020-01-01T11:30:42.0,1.4672689252732891
2020-01-01T11:30:48.0,-1.7346096680449352
2020-01-01T11:30:54.0,1.191341758847168
2020-01-01T11:31:00.0,-0.3972701709655583
2020-01-01T11:31:06.0,-0.6080685292630321
2020-01-01T11:31:12.0,-0.35037296294489
2020-01-01T11:31:18.0,-0.4629628912946695
2020-01-01T11:31:24.0,-0.06526351484587536
2020-01-01T11:31:30.0,-1.2831979409287722
2020-01-01T11:31:36.0,1.546869712140986
2020-01-01T11:31:42.0,-0.7669498966164042
2020-01-01T11:31:48.0,1.3579844572836866
2020-01-01T11:31:54.0,0.7166308520586913
2020-01-01T11:32:00.0,-0.7607893454159287
2020-01-01T11:32:06.0,0.9387131811874991
2020-01-01T11:32:12.0,0.2344390082806494
2020-01-01T11:32:18.0,-0.2862200402477928
2020-01-01T11:32:24.0,-0.5846721300805385
2020-01-01T11:32:30.0,-0.9722570608072794
2020-01-01T11:32:36.0,-0.6488883001797774
2020-01-01T11:32:42.0,0.28370386742760995
2020-01-01T11:32:48.0,0.5984018930443956
2020-01-01T11:32:54.0,0.6740674928174994
2020-01-01T11:33:00.0,0.4110602909160678
2020-01-01T11:33:06.0,1.735561609147446
2020-01-01T11:33:12.0,-0.736560044236617
2020-01-01T11:33:18.0,-0.8299517975165924
2020-01-01T11:33:24.0,0.5029362627167523
2020-01-01T11:33:30.0,-0.0920043582911583
2020-01-01T11:33:36.0,-1.133658557232332
2020-01-01T11:33:42.0,1.762468344480544
2020-01-01T11:33:48.0,-1.5956500152900595
2020-01-01T11:33:54.0,-0.9000439140434423
2020-01-01T11:34:00.0,-1.7005958445490386
2020-01-01T11:34:06.0,-1.3804868736646028
2020-01-01T11:34:12.0,-1.3657890403679607
2020-01-01T11:34:18.0,0.38025055596545426
2020-01-01T11:34:24.0,0.8642501207030978
2020-01-01T11:34:30.0,0.024619437932861712
2020-01-01T11:34:36.0,-1.017555782530008
2020-01-01T11:34:42.0,0.4727297406439312
2020-01-01T11:34:48.0,-0.15756035867233212
2020-01-01T11:34:54.0,-0.9226530622204678
2020-01-01T11:35:00.0,-0.19992689701590108
2020-01-01T11:35:06.0,-1.0070962045630218
2020-01-01T11:35:12.0,0.5942586447479061
2020-01-01T11:35:18.0,0.36397190706966215
2020-01-01T11:35:24.0,0.8520624372611006
2020-01-01T11:35:30.0,0.5652141673464921
2020-01-01T11:35:36.0,0.09377137170511396
2020-01-01T11:35:42.0,-0.1418216636745722
2020-01-01T11:35:48.0,-1.7626834322287217
2020-01-01T11:35:54.0,0.9673013908450525
2020-01-01T11:36:00.0,1.1396028603677733
2020-01-01T11:36:06.0,0.7639125689009076
2020-01-01T11:36:12.0,-0.1581286146713168
2020-01-01T11:36:18.0,1.3526810172568098
2020-01-01T11:36:24.0,0.9717269763448845
2020-01-01T11:36:30.0,-0.23235896575606677
2020-01-01T11:36:36.0,-0.4709592705695216
2020-01-01T11:36:42.0,0.2849926412892402
2020-01-01T11:36:48.0,0.8700758943770072
2020-01-01T11:36:54.0,-1.7277980972718374
2020-01-01T11:37:00.0,-0.0730005526792424
2020-01-01T11:37:06.0,-0.6063022633948795
2020-01-01T11:37:12.0,0.25994712913008594
2020-01-01T11:37:18.0,1.1463145428174204
2020-01-01T11:37:24.0,0.40448516150124253
2020-01-01T11:37:30.0,1.5550595514759662
2020-01-01T11:37:36.0,0.7740210471558382
2020-01-01T11:37:42.0,0.07002502087574337
2020-01-01T11:37:48.0,0.2856059033328087
2020-01-01T11:37:54.0,0.20602616001548404
2020-01-01T11:38:00.0,-1.7273769883778725
2020-01-01T11:38:06.0,-0.3057604592605055
2020-01-01T11:38:12.0,1.3675809986926113
2020-01-01T11:38:18.0,0.02509652703755215
2020-01-01T11:38:24.0,-0.18373781052805524
2020-01-01T11:38:30.0,0.27928732433086484
2020-01-01T11:38:36.0,0.1935333826275528
2020-01-01T11:38:42.0,1.4453833396395765
2020-01-01T11:38:48.0,-0.1840914299209902
2020-01-01T11:38:54.0,-0.4315725807806357
2020-01-01T11:39:00.0,0.6208842459499702
2020-01-01T11:39:06.0,0.3788635510340606
2020-01-01T11:39:12.0,0.5821755408569186
2020-01-01T11:39:18.0,-1.2744488035768722
2020-01-01T11:39:24.0,0.901400704267696
2020-01-01T11:39:30.0,-1.7589948665446473
2020-01-01T11:39:36.0,1.1917924983265384
2020-01-01T11:39:42.0,1.7317038242485063
2020-01-01T11:39:48.0,-0.7749598790133054
2020-01-01T11:39:54.0,1.2061795606381616
2020-01-01T11:40:00.0,-1.5002218588514247
2020-01-01T11:40:06.0,0.09084711152265627
2020-01-01T11:40:12.0,-1.526356488428353
2020-01-01T11:40:18.0,-0.6996318393310593
2020-01-01T11:40:24.0,-0.27477912253986786
2020-01-01T11:40:30.0,1.2096704214248188
2020-01-01T11:40:36.0,-0.8222781933841994
2020-01-01T11:40:42.0,-0.8548033010595566
2020-01-01T11:40:48.0,-1.5894692465336884
2020-01-01T11:40:54.0,0.9433772812256996
2020-01-01T11:41:00.0,-1.676121543577613
2020-01-01T11:41:06.0,1.5198442566441928
2020-01-01T11:41:12.0,-1.6569697464928297
2020-01-01T11:41:18.0,-1.6089953817360763
2020-01-01T11:41:24.0,-0.6675778418537758
2020-01-01T11:41:30.0,1.305979743439023
2020-01-01T11:41:36.0,0.11352214858273857
2020-01-01T11:41:42.0,1.213218743586964
2020-01-01T11:41:48.0,-0.33024302989626536
2020-01-01T11:41:54.0,1.2859490111350882
2020-01-01T11:42:00.0,1.0774360158216718
2020-01-01T11:42:06.0,-0.015697230008767826
2020-01-01T11:42:12.0,1.6142922383524372
2020-01-01T11:42:18.0,0.7394841307097906
2020-01-01T11:42:24.0,-1.3418777075014314
2020-01-01T11:42:30.0,-0.025611140220777682
2020-01-01T11:42:36.0,1.5843308328900407
2020-01-01T11:42:42.0,0.5369477920798905
2020-01-01T11:42:48.0,0.5386763323844727
2020-01-01T11:42:54.0,1.3866137764250217
2020-01-01T11:43:00.0,0.36640620785627104
2020-01-01T11:43:06.0,-0.8594354156950288
2020-01-01T11:43:12.0,0.15184733022073219
2020-01-01T11:43:18.0,0.8736164687050721
2020-01-01T11:43:24.0,1.0038552030860834
2020-01-01T11:43:30.0,1.3072134304364174
2020-01-01T11:43:36.0,1.2680702381055886
2020-01-01T11:43:42.0,-1.6930074180900934
2020-01-01T11:43:48.0,0.3758544999129996
2020-01-01T11:43:54.0,-0.39359461841025306
2020-01-01T11:44:00.0,0.6132669521641504
2020-01-01T11:44:06.0,0.10223786643170255
2020-01-01T11:44:12.0,1.1232775677243427
2020-01-01T11:44:18.0,-0.6209487882000542
2020-01-01T11:44:24.0,-0.820819731893878
2020-01-01T11:44:30.0,0.10502934369867915
2020-01-01T11:44:36.0,-0.051585669305559176
2020-01-01T11:44:42.0,1.1375045857700763
2020-01-01T11:44:48.0,1.2413491359521156
2020-01-01T11:44:54.0,-1.3267778671376103
2020-01-01T11:45:00.0,-0.8801135268861919
2020-01-01T11:45:06.0,0.09421502229162193
2020-01-01T11:45:12.0,-0.90082485975006
2020-01-01T11:45:18.0,1.65315914378896
2020-01-01T11:45:24.0,0.3345182824415984
2020-01-01T11:45:30.0,-0.47839665335915427
2020-01-01T11:45:36.0,-1.6161043375839044
2020-01-01T11:45:42.0,-0.4748827060046906
2020-01-01T11:45:48.0,-1.6787904421611293
2020-01-01T11:45:54.0,1.458292429092936
2020-01-01T11:46:00.0,-0.14887580899837768
2020-01-01T11:46:06.0,-1.609861021838237
2020-01-01T11:46:12.0,0.7248783545430287
2020-01-01T11:46:18.0,0.2705575992041973
2020-01-01T11:46:24.0,-0.6723435247864387
2020-01-01T11:46:30.0,-0.7669441473808988
2020-01-01T11:46:36.0,1.6471381289733475
2020-01-01T11:46:42.0,1.1559680998871533
2020-01-01T11:46:48.0,-0.5908657716286007
2020-01-01T11:46:54.0,0.7055509257738288
2020-01-01T11:47:00.0,-1.2848253296717789
2020-01-01T11:47:06.0,0.5663913564074546
2020-01-01T11:47:12.0,0.9487284696287368
2020-01-01T11:47:18.0,-1.2377165069651868
2020-01-01T11:47:24.0,0.3554122898778732
2020-01-01T11:47:30.0,-0.6555943720762357
2020-01-01T11:47:36.0,-1.1365387954031916
2020-01-01T11:47:42.0,0.93055597887049
2020-01-01T11:47:48.0,-1.6942583218259792
2020-01-01T11:47:54.0,0.1611910659601148
2020-01-01T11:48:00.0,-0.8985504689932804
2020-01-01T11:48:06.0,-0.44412043560296316
2020-01-01T11:48:12.0,0.16599958564915263
2020-01-01T11:48:18.0,-0.7575484345854958
2020-01-01T11:48:24.0,-0.22073190657179792
2020-01-01T11:48:30.0,0.11376085866185824
2020-01-01T11:48:36.0,-1.3170755815657205
2020-01-01T11:48:42.0,-1.2771890138936735
2020-01-01T11:48:48.0,1.0726353826930752
2020-01-01T11:48:54.0,0.057843128450914584
2020-01-01T11:49:00.0,-0.06486612879589257
2020-01-01T11:49:06.0,-1.1282864706784321
2020-01-01T11:49:12.0,0.4726019035038217
2020-01-01T11:49:18.0,-1.0810519696056655
2020-01-01T11:49:24.0,-1.217405107488766
2020-01-01T11:49:30.0,0.3395854340256561
2020-01-01T11:49:36.0,1.7076989092934973
2020-01-01T11:49:42.0,1.160301953504307
2020-01-01T11:49:48.0,-0.23404616287224672
2020-01-01T11:49:54.0,-0.45477301150840305
2020-01-01T11:50:00.0,0.8825977249567648
2020-01-01T11:50:06.0,0.37479328806928064
2020-01-01T11:50:12.0,-0.447319756769745
2020-01-01T11:50:18.0,1.6763184000569655
2020-01-01T11:50:24.0,-0.5625564340065982
2020-01-01T11:50:30.0,0.8523739276194544
2020-01-01T11:50:36.0,-1.3276444562581133
2020-01-01T11:50:42.0,-0.8981356594864645
2020-01-01T11:50:48.0,-0.6663792039437393
2020-01-01T11:50:54.0,0.5059414941192351
2020-01-01T11:51:00.0,1.5016640848912535
2020-01-01T11:51:06.0,-0.6363961454746763
2020-01-01T11:51:12.0,0.7395094354804191
2020-01-01T11:51:18.0,-1.4299056201874316
2020-01-01T11:51:24.0,-1.3107573271333157
2020-01-01T11:51:30.0,0.0756757788679817
2020-01-01T11:51:36.0,1.581541890209071
2020-01-01T11:51:42.0,-1.6395610687236535
2020-01-01T11:51:48.0,-1.7229514336356682
2020-01-01T11:51:54.0,0.6447554974384636
2020-01-01T11:52:00.0,-0.7178690313310426
2020-01-01T11:52:06.0,-0.0331754095532334
2020-01-01T11:52:12.0,1.4225318392426969
2020-01-01T11:52:18.0,0.5935432185303725
2020-01-01T11:52:24.0,1.4105860250491715
2020-01-01T11:52:30.0,0.040925335336673
2020-01-01T11:52:36.0,-1.7409561345020066
2020-01-01T11:52:42.0,1.7197979420061167
2020-01-01T11:52:48.0,-0.9401426328151662
2020-01-01T11:52:54.0,-1.3587061048234124
2020-01-01T11:53:00.0,-1.4718439488669173
2020-01-01T11:53:06.0,1.0014875220360702
2020-01-01T11:53:12.0,-0.1255801534601673
2020-01-01T11:53:18.0,-1.2794639782111359
2020-01-01T11:53:24.0,0.9072172104579185
2020-01-01T11:53:30.0,1.3525844569657075
2020-01-01T11:53:36.0,0.3335657863583822
2020-01-01T11:53:42.0,-1.7107814427093762
2020-01-01T11:53:48.0,0.9662100764580037
2020-01-01T11:53:54.0,-0.5193825268252089
2020-01-01T11:54:00.0,0.5385116807740654
2020-01-01T11:54:06.0,0.5436641130392368
2020-01-01T11:54:12.0,0.08611265476427757
2020-01-01T11:54:18.0,-1.1889354186889016
2020-01-01T11:54:24.0,0.37380119087503855
2020-01-01T11:54:30.0,-0.07469355088123114
2020-01-01T11:54:36.0,-0.33616264180340216
2020-01-01T11:54:42.0,0.5061654729060864
2020-01-01T11:54:48.0,0.14746573389636555
2020-01-01T11:54:54.0,1.0238326652593206
2020-01-01T11:55:00.0,0.5497782850526032
2020-01-01T11:55:06.0,0.22122647762362144
2020-01-01T11:55:12.0,1.5059507275465893
2020-01-01T11:55:18.0,-0.8684132431344375
2020-01-01T11:55:24.0,1.68935729389799
2020-01-01T11:55:30.0,-0.7845392914674013
2020-01-01T11:55:36.0,-1.5146297351136666
2020-01-01T11:55:42.0,-0.5016011235628272
2020-01-01T11:55:48.0,-0.4115157231996303
2020-01-01T11:55:54.0,0.1650212648800214
2020-01-01T11:56:00.0,0.7053257001386765
2020-01-01T11:56:06.0,0.29638234487865395
2020-01-01T11:56:12.0,0.17673816335303225
2020-01-01T11:56:18.0,0.8054084969293664
2020-01-01T11:56:24.0,-0.48186386655948416
2020-01-01T11:56:30.0,-1.0034308238177019
2020-01-01T11:56:36.0,0.7729994164263209
2020-01-01T11:56:42.0,1.4596805083055693
2020-01-01T11:56:48.0,0.5885809082722627
2020-01-01T11:56:54.0,-1.3589109332397498
2020-01-01T11:57:00.0,-1.3497068886975603
2020-01-01T11:57:06.0,-0.6622200268729188
2020-01-01T11:57:12.0,-1.2276468040583273
2020-01-01T11:57:18.0,-1.1025583192500237
2020-01-01T11:57:24.0,1.6748729490818346
2020-01-01T11:57:30.0,1.5458424208143229
2020-01-01T11:57:36.0,0.15273825081097525
2020-01-01T11:57:42.0,0.5359483298814174
2020-01-01T11:57:48.0,-0.04931085821055824
2020-01-01T11:57:54.0,-1.7205184098678117
2020-01-01T11:58:00.0,0.3299933938044105
2020-01-01T11:58:06.0,1.3720035985354233
2020-01-01T11:58:12.0,0.06899183417561477
2020-01-01T11:58:18.0,1.256375297951562
2020-01-01T11:58:24.0,0.8351891852120664
2020-01-01T11:58:30.0,-1.3762654248626385
2020-01-01T11:58:36.0,-1.1074447583789344
2020-01-01T11:58:42.0,-1.411307806293686
2020-01-01T11:58:48.0,0.014372772091687462
2020-01-01T11:58:54.0,0.01661525100641811
2020-01-01T11:59:00.0,-0.01967901660207666
2020-01-01T11:59:06.0,-0.4449695083290852
2020-01-01T11:59:12.0,-1.4948089391731134
2020-01-01T11:59:18.0,-0.7182366077511649
2020-01-01T11:59:24.0,1.0952412540255223
2020-01-01T11:59:30.0,-1.5011996738539224
2020-01-01T11:59:36.0,-0.35444937316340314
2020-01-01T11:59:42.0,-0.23794748185257086
2020-01-01T11:59:48.0,1.6127296113515754
2020-01-01T11:59:54.0,-0.9080107471627991
2020-01-01T12:00:00.0,0.5813738992966552
2020-01-01T12:00:06.0,-0.23293496541270214
2020-01-01T12:00:12.0,1.2836432018332693
2020-01-01T12:00:18.0,-1.199028261079173
2020-01-01T12:00:24.0,0.578645493946872
2020-01-01T12:00:30.0,-1.0163485477792977
2020-01-01T12:00:36.0,-0.4681720025703536
2020-01-01T12:00:42.0,-1.0168020438528667
2020-01-01T12:00:48.0,-0.10277845298640528
2020-01-01T12:00:54.0,0.10589017128362634
2020-01-01T12:01:00.0,-1.0674570160356298
2020-01-01T12:01:06.0,-0.4877238717193947
2020-01-01T12:01:12.0,0.772183050811204
2020-01-01T12:01:18.0,0.5518044769117952
2020-01-01T12:01:24.0,-1.186859289786324
2020-01-01T12:01:30.0,-1.4654567715359308
2020-01-01T12:01:36.0,-1.1852103593946695
2020-01-01T12:01:42.0,0.39021837090145445
2020-01-01T12:01:48.0,-1.7003839485521584
2020-01-01T12:01:54.0,0.07104899004425697
2020-01-01T12:02:00.0,1.3059814491220612
2020-01-01T12:02:06.0,-1.3042188275188167
2020-01-01T12:02:12.0,-1.3787028943659059
2020-01-01T12:02:18.0,-0.2423666883020156
2020-01-01T12:02:24.0,-0.16743700458704489
2020-01-01T12:02:30.0,-0.2985111437819831
2020-01-01T12:02:36.0,1.1295001671308582
2020-01-01T12:02:42.0,0.3539404315333521
2020-01-01T12:02:48.0,-0.8977046722844235
2020-01-01T12:02:54.0,-1.11108456250691
2020-01-01T12:03:00.0,-0.09207214473085074
2020-01-01T12:03:06.0,-1.0582950951527608
2020-01-01T12:03:12.0,0.7492216261275928
2020-01-01T12:03:18.0,-0.42840438936397485
2020-01-01T12:03:24.0,1.2061996824392072
2020-01-01T12:03:30.0,0.40847941757113815
2020-01-01T12:03:36.0,-1.4237985827923052
2020-01-01T12:03:42.0,-1.309376069790213
