Year,Month,Day,Period,HydroDispatch1,HydroDispatch2,HydroDispatch3
2020,2,17,215,3.758,3.758,3.758
2020,2,17,216,3.8,3.8,3.8
2020,2,17,217,3.758,3.758,3.758
2020,2,17,218,3.717,3.717,3.717
2020,2,17,219,3.675,3.675,3.675
2020,2,17,220,3.633,3.633,3.633
2020,2,17,221,3.592,3.592,3.592
2020,2,17,222,3.55,3.55,3.55
2020,2,17,223,3.508,3.508,3.508
2020,2,17,224,3.467,3.467,3.467
2020,2,17,225,3.425,3.425,3.425
2020,2,17,226,3.383,3.383,3.383
2020,2,17,227,3.342,3.342,3.342
2020,2,17,228,3.3,3.3,3.3
2020,2,17,229,3.342,3.342,3.342
2020,2,17,230,3.383,3.383,3.383
2020,2,17,231,3.425,3.425,3.425
2020,2,17,232,3.467,3.467,3.467
2020,2,17,233,3.508,3.508,3.508
2020,2,17,234,3.55,3.55,3.55
2020,2,17,235,3.592,3.592,3.592
2020,2,17,236,3.633,3.633,3.633
2020,2,17,237,3.675,3.675,3.675
2020,2,17,238,3.717,3.717,3.717
2020,2,17,239,3.758,3.758,3.758
2020,2,17,240,3.8,3.8,3.8
2020,2,17,241,3.758,3.758,3.758
2020,2,17,242,3.717,3.717,3.717
2020,2,17,243,3.675,3.675,3.675
2020,2,17,244,3.633,3.633,3.633
2020,2,17,245,3.592,3.592,3.592
2020,2,17,246,3.55,3.55,3.55
2020,2,17,247,3.508,3.508,3.508
2020,2,17,248,3.467,3.467,3.467
2020,2,17,249,3.425,3.425,3.425
2020,2,17,250,3.383,3.383,3.383
2020,2,17,251,3.342,3.342,3.342
2020,2,17,252,3.3,3.3,3.3
2020,2,17,253,3.342,3.342,3.342
2020,2,17,254,3.383,3.383,3.383
2020,2,17,255,3.425,3.425,3.425
2020,2,17,256,3.467,3.467,3.467
2020,2,17,257,3.508,3.508,3.508
2020,2,17,258,3.55,3.55,3.55
2020,2,17,259,3.592,3.592,3.592
2020,2,17,260,3.633,3.633,3.633
2020,2,17,261,3.675,3.675,3.675
2020,2,17,262,3.717,3.717,3.717
2020,2,17,263,3.758,3.758,3.758
2020,2,17,264,3.8,3.8,3.8
2020,2,17,265,3.758,3.758,3.758
2020,2,17,266,3.717,3.717,3.717
2020,2,17,267,3.675,3.675,3.675
2020,2,17,268,3.633,3.633,3.633
2020,2,17,269,3.592,3.592,3.592
2020,2,17,270,3.55,3.55,3.55
2020,2,17,271,3.508,3.508,3.508
2020,2,17,272,3.467,3.467,3.467
2020,2,17,273,3.425,3.425,3.425
2020,2,17,274,3.383,3.383,3.383
2020,2,17,275,3.342,3.342,3.342
2020,2,17,276,3.3,3.3,3.3
2020,2,17,277,3.3,3.3,3.3
2020,2,17,278,3.3,3.3,3.3
2020,2,17,279,3.3,3.3,3.3
2020,2,17,280,3.3,3.3,3.3
2020,2,17,281,3.3,3.3,3.3
2020,2,17,282,3.3,3.3,3.3
2020,2,17,283,3.3,3.3,3.3
2020,2,17,284,3.3,3.3,3.3
2020,2,17,285,3.3,3.3,3.3
2020,2,17,286,3.3,3.3,3.3
2020,2,17,287,3.3,3.3,3.3
2020,2,17,288,3.3,3.3,3.3
2020,2,18,1,3.3,3.3,3.3
2020,2,18,2,3.3,3.3,3.3
2020,2,18,3,3.3,3.3,3.3
2020,2,18,4,3.3,3.3,3.3
2020,2,18,5,3.3,3.3,3.3
2020,2,18,6,3.3,3.3,3.3
2020,2,18,7,3.3,3.3,3.3
2020,2,18,8,3.3,3.3,3.3
2020,2,18,9,3.3,3.3,3.3
2020,2,18,10,3.3,3.3,3.3
2020,2,18,11,3.3,3.3,3.3
2020,2,18,12,3.3,3.3,3.3
2020,2,18,13,3.342,3.342,3.342
2020,2,18,14,3.383,3.383,3.383
2020,2,18,15,3.425,3.425,3.425
2020,2,18,16,3.467,3.467,3.467
2020,2,18,17,3.508,3.508,3.508
2020,2,18,18,3.55,3.55,3.55
2020,2,18,19,3.592,3.592,3.592
2020,2,18,20,3.633,3.633,3.633
2020,2,18,21,3.675,3.675,3.675
2020,2,18,22,3.717,3.717,3.717
2020,2,18,23,3.758,3.758,3.758
2020,2,18,24,3.8,3.8,3.8
2020,2,18,25,3.758,3.758,3.758
2020,2,18,26,3.717,3.717,3.717
2020,2,18,27,3.675,3.675,3.675
2020,2,18,28,3.633,3.633,3.633
2020,2,18,29,3.592,3.592,3.592
2020,2,18,30,3.55,3.55,3.55
2020,2,18,31,3.508,3.508,3.508
2020,2,18,32,3.467,3.467,3.467
2020,2,18,33,3.425,3.425,3.425
2020,2,18,34,3.383,3.383,3.383
2020,2,18,35,3.342,3.342,3.342
2020,2,18,36,3.3,3.3,3.3
2020,2,18,37,3.3,3.3,3.3
2020,2,18,38,3.3,3.3,3.3
2020,2,18,39,3.3,3.3,3.3
2020,2,18,40,3.3,3.3,3.3
2020,2,18,41,3.3,3.3,3.3
2020,2,18,42,3.3,3.3,3.3
2020,2,18,43,3.3,3.3,3.3
2020,2,18,44,3.3,3.3,3.3
2020,2,18,45,3.3,3.3,3.3
2020,2,18,46,3.3,3.3,3.3
2020,2,18,47,3.3,3.3,3.3
2020,2,18,48,3.3,3.3,3.3
2020,2,18,49,3.342,3.342,3.342
2020,2,18,50,3.383,3.383,3.383
2020,2,18,51,3.425,3.425,3.425
2020,2,18,52,3.467,3.467,3.467
2020,2,18,53,3.508,3.508,3.508
2020,2,18,54,3.55,3.55,3.55
2020,2,18,55,3.592,3.592,3.592
2020,2,18,56,3.633,3.633,3.633
2020,2,18,57,3.675,3.675,3.675
2020,2,18,58,3.717,3.717,3.717
2020,2,18,59,3.758,3.758,3.758
2020,2,18,60,3.8,3.8,3.8
2020,2,18,61,3.758,3.758,3.758
2020,2,18,62,3.717,3.717,3.717
2020,2,18,63,3.675,3.675,3.675
2020,2,18,64,3.633,3.633,3.633
2020,2,18,65,3.592,3.592,3.592
2020,2,18,66,3.55,3.55,3.55
2020,2,18,67,3.508,3.508,3.508
2020,2,18,68,3.467,3.467,3.467
2020,2,18,69,3.425,3.425,3.425
2020,2,18,70,3.383,3.383,3.383
2020,2,18,71,3.342,3.342,3.342
2020,2,18,72,3.3,3.3,3.3
2020,2,18,73,3.3,3.3,3.3
2020,2,18,74,3.3,3.3,3.3
2020,2,18,75,3.3,3.3,3.3
2020,2,18,76,3.3,3.3,3.3
2020,2,18,77,3.3,3.3,3.3
2020,2,18,78,3.3,3.3,3.3
2020,2,18,79,3.3,3.3,3.3
2020,2,18,80,3.3,3.3,3.3
2020,2,18,81,3.3,3.3,3.3
2020,2,18,82,3.3,3.3,3.3
2020,2,18,83,3.3,3.3,3.3
2020,2,18,84,3.3,3.3,3.3
2020,2,18,85,3.342,3.342,3.342
2020,2,18,86,3.383,3.383,3.383
2020,2,18,87,3.425,3.425,3.425
2020,2,18,88,3.467,3.467,3.467
2020,2,18,89,3.508,3.508,3.508
2020,2,18,90,3.55,3.55,3.55
2020,2,18,91,3.592,3.592,3.592
2020,2,18,92,3.633,3.633,3.633
2020,2,18,93,3.675,3.675,3.675
2020,2,18,94,3.717,3.717,3.717
2020,2,18,95,3.758,3.758,3.758
2020,2,18,96,3.8,3.8,3.8
2020,2,18,97,3.717,3.717,3.717
2020,2,18,98,3.633,3.633,3.633
2020,2,18,99,3.55,3.55,3.55
2020,2,18,100,3.467,3.467,3.467
2020,2,18,101,3.383,3.383,3.383
2020,2,18,102,3.3,3.3,3.3
2020,2,18,103,3.217,3.217,3.217
2020,2,18,104,3.133,3.133,3.133
2020,2,18,105,3.05,3.05,3.05
2020,2,18,106,2.967,2.967,2.967
2020,2,18,107,2.883,2.883,2.883
2020,2,18,108,2.8,2.8,2.8
2020,2,18,109,2.842,2.842,2.842
2020,2,18,110,2.883,2.883,2.883
2020,2,18,111,2.925,2.925,2.925
2020,2,18,112,2.967,2.967,2.967
2020,2,18,113,3.008,3.008,3.008
2020,2,18,114,3.05,3.05,3.05
2020,2,18,115,3.092,3.092,3.092
2020,2,18,116,3.133,3.133,3.133
2020,2,18,117,3.175,3.175,3.175
2020,2,18,118,3.217,3.217,3.217
2020,2,18,119,3.258,3.258,3.258
2020,2,18,120,3.3,3.3,3.3
2020,2,18,121,3.3,3.3,3.3
2020,2,18,122,3.3,3.3,3.3
2020,2,18,123,3.3,3.3,3.3
2020,2,18,124,3.3,3.3,3.3
2020,2,18,125,3.3,3.3,3.3
2020,2,18,126,3.3,3.3,3.3
2020,2,18,127,3.3,3.3,3.3
2020,2,18,128,3.3,3.3,3.3
2020,2,18,129,3.3,3.3,3.3
2020,2,18,130,3.3,3.3,3.3
2020,2,18,131,3.3,3.3,3.3
2020,2,18,132,3.3,3.3,3.3
2020,2,18,133,3.258,3.258,3.258
2020,2,18,134,3.217,3.217,3.217
2020,2,18,135,3.175,3.175,3.175
2020,2,18,136,3.133,3.133,3.133
2020,2,18,137,3.092,3.092,3.092
2020,2,18,138,3.05,3.05,3.05
2020,2,18,139,3.008,3.008,3.008
2020,2,18,140,2.967,2.967,2.967
2020,2,18,141,2.925,2.925,2.925
2020,2,18,142,2.883,2.883,2.883
2020,2,18,143,2.842,2.842,2.842
2020,2,18,144,2.8,2.8,2.8
2020,2,18,145,2.8,2.8,2.8
2020,2,18,146,2.8,2.8,2.8
2020,2,18,147,2.8,2.8,2.8
2020,2,18,148,2.8,2.8,2.8
2020,2,18,149,2.8,2.8,2.8
2020,2,18,150,2.8,2.8,2.8
2020,2,18,151,2.8,2.8,2.8
2020,2,18,152,2.8,2.8,2.8
2020,2,18,153,2.8,2.8,2.8
2020,2,18,154,2.8,2.8,2.8
2020,2,18,155,2.8,2.8,2.8
2020,2,18,156,2.8,2.8,2.8
2020,2,18,157,2.8,2.8,2.8
2020,2,18,158,2.8,2.8,2.8
2020,2,18,159,2.8,2.8,2.8
2020,2,18,160,2.8,2.8,2.8
2020,2,18,161,2.8,2.8,2.8
2020,2,18,162,2.8,2.8,2.8
2020,2,18,163,2.8,2.8,2.8
2020,2,18,164,2.8,2.8,2.8
2020,2,18,165,2.8,2.8,2.8
2020,2,18,166,2.8,2.8,2.8
2020,2,18,167,2.8,2.8,2.8
2020,2,18,168,2.8,2.8,2.8
2020,2,18,169,2.8,2.8,2.8
2020,2,18,170,2.8,2.8,2.8
2020,2,18,171,2.8,2.8,2.8
2020,2,18,172,2.8,2.8,2.8
2020,2,18,173,2.8,2.8,2.8
2020,2,18,174,2.8,2.8,2.8
2020,2,18,175,2.8,2.8,2.8
2020,2,18,176,2.8,2.8,2.8
2020,2,18,177,2.8,2.8,2.8
2020,2,18,178,2.8,2.8,2.8
2020,2,18,179,2.8,2.8,2.8
2020,2,18,180,2.8,2.8,2.8
2020,2,18,181,2.8,2.8,2.8
2020,2,18,182,2.8,2.8,2.8
2020,2,18,183,2.8,2.8,2.8
2020,2,18,184,2.8,2.8,2.8
2020,2,18,185,2.8,2.8,2.8
2020,2,18,186,2.8,2.8,2.8
2020,2,18,187,2.8,2.8,2.8
2020,2,18,188,2.8,2.8,2.8
2020,2,18,189,2.8,2.8,2.8
2020,2,18,190,2.8,2.8,2.8
2020,2,18,191,2.8,2.8,2.8
2020,2,18,192,2.8,2.8,2.8
2020,2,18,193,2.767,2.767,2.767
2020,2,18,194,2.733,2.733,2.733
2020,2,18,195,2.7,2.7,2.7
2020,2,18,196,2.667,2.667,2.667
2020,2,18,197,2.633,2.633,2.633
2020,2,18,198,2.6,2.6,2.6
2020,2,18,199,2.567,2.567,2.567
2020,2,18,200,2.533,2.533,2.533
2020,2,18,201,2.5,2.5,2.5
2020,2,18,202,2.467,2.467,2.467
2020,2,18,203,2.433,2.433,2.433
2020,2,18,204,2.4,2.4,2.4
2020,2,18,205,2.475,2.475,2.475
2020,2,18,206,2.55,2.55,2.55
2020,2,18,207,2.625,2.625,2.625
2020,2,18,208,2.7,2.7,2.7
2020,2,18,209,2.775,2.775,2.775
2020,2,18,210,2.85,2.85,2.85
2020,2,18,211,2.925,2.925,2.925
2020,2,18,212,3,3,3
2020,2,18,213,3.075,3.075,3.075
2020,2,18,214,3.15,3.15,3.15
2020,2,18,215,3.225,3.225,3.225
2020,2,18,216,3.3,3.3,3.3
2020,2,18,217,3.342,3.342,3.342
2020,2,18,218,3.383,3.383,3.383
2020,2,18,219,3.425,3.425,3.425
2020,2,18,220,3.467,3.467,3.467
2020,2,18,221,3.508,3.508,3.508
2020,2,18,222,3.55,3.55,3.55
2020,2,18,223,3.592,3.592,3.592
2020,2,18,224,3.633,3.633,3.633
2020,2,18,225,3.675,3.675,3.675
2020,2,18,226,3.717,3.717,3.717
2020,2,18,227,3.758,3.758,3.758
2020,2,18,228,3.8,3.8,3.8
2020,2,18,229,3.758,3.758,3.758
2020,2,18,230,3.717,3.717,3.717
2020,2,18,231,3.675,3.675,3.675
2020,2,18,232,3.633,3.633,3.633
2020,2,18,233,3.592,3.592,3.592
2020,2,18,234,3.55,3.55,3.55
2020,2,18,235,3.508,3.508,3.508
2020,2,18,236,3.467,3.467,3.467
2020,2,18,237,3.425,3.425,3.425
2020,2,18,238,3.383,3.383,3.383
2020,2,18,239,3.342,3.342,3.342
2020,2,18,240,3.3,3.3,3.3
2020,2,18,241,3.3,3.3,3.3
2020,2,18,242,3.3,3.3,3.3
2020,2,18,243,3.3,3.3,3.3
2020,2,18,244,3.3,3.3,3.3
2020,2,18,245,3.3,3.3,3.3
2020,2,18,246,3.3,3.3,3.3
2020,2,18,247,3.3,3.3,3.3
2020,2,18,248,3.3,3.3,3.3
2020,2,18,249,3.3,3.3,3.3
2020,2,18,250,3.3,3.3,3.3
2020,2,18,251,3.3,3.3,3.3
2020,2,18,252,3.3,3.3,3.3
2020,2,18,253,3.3,3.3,3.3
2020,2,18,254,3.3,3.3,3.3
2020,2,18,255,3.3,3.3,3.3
2020,2,18,256,3.3,3.3,3.3
2020,2,18,257,3.3,3.3,3.3
2020,2,18,258,3.3,3.3,3.3
2020,2,18,259,3.3,3.3,3.3
2020,2,18,260,3.3,3.3,3.3
2020,2,18,261,3.3,3.3,3.3
2020,2,18,262,3.3,3.3,3.3
2020,2,18,263,3.3,3.3,3.3
2020,2,18,264,3.3,3.3,3.3
2020,2,18,265,3.342,3.342,3.342
2020,2,18,266,3.383,3.383,3.383
2020,2,18,267,3.425,3.425,3.425
2020,2,18,268,3.467,3.467,3.467
2020,2,18,269,3.508,3.508,3.508
2020,2,18,270,3.55,3.55,3.55
2020,2,18,271,3.592,3.592,3.592
2020,2,18,272,3.633,3.633,3.633
2020,2,18,273,3.675,3.675,3.675
2020,2,18,274,3.717,3.717,3.717
2020,2,18,275,3.758,3.758,3.758
2020,2,18,276,3.8,3.8,3.8
2020,2,18,277,3.758,3.758,3.758
2020,2,18,278,3.717,3.717,3.717
2020,2,18,279,3.675,3.675,3.675
2020,2,18,280,3.633,3.633,3.633
2020,2,18,281,3.592,3.592,3.592
2020,2,18,282,3.55,3.55,3.55
2020,2,18,283,3.508,3.508,3.508
2020,2,18,284,3.467,3.467,3.467
2020,2,18,285,3.425,3.425,3.425
2020,2,18,286,3.383,3.383,3.383
2020,2,18,287,3.342,3.342,3.342
2020,2,18,288,3.3,3.3,3.3
2020,2,19,1,3.342,3.342,3.342
2020,2,19,2,3.383,3.383,3.383
2020,2,19,3,3.425,3.425,3.425
2020,2,19,4,3.467,3.467,3.467
2020,2,19,5,3.508,3.508,3.508
2020,2,19,6,3.55,3.55,3.55
2020,2,19,7,3.592,3.592,3.592
2020,2,19,8,3.633,3.633,3.633
2020,2,19,9,3.675,3.675,3.675
2020,2,19,10,3.717,3.717,3.717
2020,2,19,11,3.758,3.758,3.758
2020,2,19,12,3.8,3.8,3.8
2020,2,19,13,3.8,3.8,3.8
2020,2,19,14,3.8,3.8,3.8
2020,2,19,15,3.8,3.8,3.8
2020,2,19,16,3.8,3.8,3.8
2020,2,19,17,3.8,3.8,3.8
2020,2,19,18,3.8,3.8,3.8
2020,2,19,19,3.8,3.8,3.8
2020,2,19,20,3.8,3.8,3.8
2020,2,19,21,3.8,3.8,3.8
2020,2,19,22,3.8,3.8,3.8
2020,2,19,23,3.8,3.8,3.8
2020,2,19,24,3.8,3.8,3.8
2020,2,19,25,3.758,3.758,3.758
2020,2,19,26,3.717,3.717,3.717
2020,2,19,27,3.675,3.675,3.675
2020,2,19,28,3.633,3.633,3.633
2020,2,19,29,3.592,3.592,3.592
2020,2,19,30,3.55,3.55,3.55
2020,2,19,31,3.508,3.508,3.508
2020,2,19,32,3.467,3.467,3.467
2020,2,19,33,3.425,3.425,3.425
2020,2,19,34,3.383,3.383,3.383
2020,2,19,35,3.342,3.342,3.342
2020,2,19,36,3.3,3.3,3.3
2020,2,19,37,3.342,3.342,3.342
2020,2,19,38,3.383,3.383,3.383
2020,2,19,39,3.425,3.425,3.425
2020,2,19,40,3.467,3.467,3.467
2020,2,19,41,3.508,3.508,3.508
2020,2,19,42,3.55,3.55,3.55
2020,2,19,43,3.592,3.592,3.592
2020,2,19,44,3.633,3.633,3.633
2020,2,19,45,3.675,3.675,3.675
2020,2,19,46,3.717,3.717,3.717
2020,2,19,47,3.758,3.758,3.758
2020,2,19,48,3.8,3.8,3.8
2020,2,19,49,3.758,3.758,3.758
2020,2,19,50,3.717,3.717,3.717
2020,2,19,51,3.675,3.675,3.675
2020,2,19,52,3.633,3.633,3.633
2020,2,19,53,3.592,3.592,3.592
2020,2,19,54,3.55,3.55,3.55
2020,2,19,55,3.508,3.508,3.508
2020,2,19,56,3.467,3.467,3.467
2020,2,19,57,3.425,3.425,3.425
2020,2,19,58,3.383,3.383,3.383
2020,2,19,59,3.342,3.342,3.342
2020,2,19,60,3.3,3.3,3.3
2020,2,19,61,3.3,3.3,3.3
2020,2,19,62,3.3,3.3,3.3
2020,2,19,63,3.3,3.3,3.3
2020,2,19,64,3.3,3.3,3.3
2020,2,19,65,3.3,3.3,3.3
2020,2,19,66,3.3,3.3,3.3
2020,2,19,67,3.3,3.3,3.3
2020,2,19,68,3.3,3.3,3.3
2020,2,19,69,3.3,3.3,3.3
2020,2,19,70,3.3,3.3,3.3
2020,2,19,71,3.3,3.3,3.3
2020,2,19,72,3.3,3.3,3.3
2020,2,19,73,3.342,3.342,3.342
2020,2,19,74,3.383,3.383,3.383
2020,2,19,75,3.425,3.425,3.425
2020,2,19,76,3.467,3.467,3.467
2020,2,19,77,3.508,3.508,3.508
2020,2,19,78,3.55,3.55,3.55
2020,2,19,79,3.592,3.592,3.592
2020,2,19,80,3.633,3.633,3.633
2020,2,19,81,3.675,3.675,3.675
2020,2,19,82,3.717,3.717,3.717
2020,2,19,83,3.758,3.758,3.758
2020,2,19,84,3.8,3.8,3.8
2020,2,19,85,3.758,3.758,3.758
2020,2,19,86,3.717,3.717,3.717
2020,2,19,87,3.675,3.675,3.675
2020,2,19,88,3.633,3.633,3.633
2020,2,19,89,3.592,3.592,3.592
2020,2,19,90,3.55,3.55,3.55
2020,2,19,91,3.508,3.508,3.508
2020,2,19,92,3.467,3.467,3.467
2020,2,19,93,3.425,3.425,3.425
2020,2,19,94,3.383,3.383,3.383
2020,2,19,95,3.342,3.342,3.342
2020,2,19,96,3.3,3.3,3.3
2020,2,19,97,3.3,3.3,3.3
2020,2,19,98,3.3,3.3,3.3
2020,2,19,99,3.3,3.3,3.3
2020,2,19,100,3.3,3.3,3.3
2020,2,19,101,3.3,3.3,3.3
2020,2,19,102,3.3,3.3,3.3
2020,2,19,103,3.3,3.3,3.3
2020,2,19,104,3.3,3.3,3.3
2020,2,19,105,3.3,3.3,3.3
2020,2,19,106,3.3,3.3,3.3
2020,2,19,107,3.3,3.3,3.3
2020,2,19,108,3.3,3.3,3.3
2020,2,19,109,3.3,3.3,3.3
2020,2,19,110,3.3,3.3,3.3
2020,2,19,111,3.3,3.3,3.3
2020,2,19,112,3.3,3.3,3.3
2020,2,19,113,3.3,3.3,3.3
2020,2,19,114,3.3,3.3,3.3
2020,2,19,115,3.3,3.3,3.3
2020,2,19,116,3.3,3.3,3.3
2020,2,19,117,3.3,3.3,3.3
2020,2,19,118,3.3,3.3,3.3
2020,2,19,119,3.3,3.3,3.3
2020,2,19,120,3.3,3.3,3.3
2020,2,19,121,3.3,3.3,3.3
2020,2,19,122,3.3,3.3,3.3
2020,2,19,123,3.3,3.3,3.3
2020,2,19,124,3.3,3.3,3.3
2020,2,19,125,3.3,3.3,3.3
2020,2,19,126,3.3,3.3,3.3
2020,2,19,127,3.3,3.3,3.3
2020,2,19,128,3.3,3.3,3.3
2020,2,19,129,3.3,3.3,3.3
2020,2,19,130,3.3,3.3,3.3
2020,2,19,131,3.3,3.3,3.3
2020,2,19,132,3.3,3.3,3.3
2020,2,19,133,3.3,3.3,3.3
2020,2,19,134,3.3,3.3,3.3
2020,2,19,135,3.3,3.3,3.3
2020,2,19,136,3.3,3.3,3.3
2020,2,19,137,3.3,3.3,3.3
2020,2,19,138,3.3,3.3,3.3
2020,2,19,139,3.3,3.3,3.3
2020,2,19,140,3.3,3.3,3.3
2020,2,19,141,3.3,3.3,3.3
2020,2,19,142,3.3,3.3,3.3
2020,2,19,143,3.3,3.3,3.3
2020,2,19,144,3.3,3.3,3.3
2020,2,19,145,3.342,3.342,3.342
2020,2,19,146,3.383,3.383,3.383
2020,2,19,147,3.425,3.425,3.425
2020,2,19,148,3.467,3.467,3.467
2020,2,19,149,3.508,3.508,3.508
2020,2,19,150,3.55,3.55,3.55
2020,2,19,151,3.592,3.592,3.592
2020,2,19,152,3.633,3.633,3.633
2020,2,19,153,3.675,3.675,3.675
2020,2,19,154,3.717,3.717,3.717
2020,2,19,155,3.758,3.758,3.758
2020,2,19,156,3.8,3.8,3.8
2020,2,19,157,3.758,3.758,3.758
2020,2,19,158,3.717,3.717,3.717
2020,2,19,159,3.675,3.675,3.675
2020,2,19,160,3.633,3.633,3.633
2020,2,19,161,3.592,3.592,3.592
2020,2,19,162,3.55,3.55,3.55
2020,2,19,163,3.508,3.508,3.508
2020,2,19,164,3.467,3.467,3.467
2020,2,19,165,3.425,3.425,3.425
2020,2,19,166,3.383,3.383,3.383
2020,2,19,167,3.342,3.342,3.342
2020,2,19,168,3.3,3.3,3.3
2020,2,19,169,3.3,3.3,3.3
2020,2,19,170,3.3,3.3,3.3
2020,2,19,171,3.3,3.3,3.3
2020,2,19,172,3.3,3.3,3.3
2020,2,19,173,3.3,3.3,3.3
2020,2,19,174,3.3,3.3,3.3
2020,2,19,175,3.3,3.3,3.3
2020,2,19,176,3.3,3.3,3.3
2020,2,19,177,3.3,3.3,3.3
2020,2,19,178,3.3,3.3,3.3
2020,2,19,179,3.3,3.3,3.3
2020,2,19,180,3.3,3.3,3.3
2020,2,19,181,3.3,3.3,3.3
2020,2,19,182,3.3,3.3,3.3
2020,2,19,183,3.3,3.3,3.3
2020,2,19,184,3.3,3.3,3.3
2020,2,19,185,3.3,3.3,3.3
2020,2,19,186,3.3,3.3,3.3
2020,2,19,187,3.3,3.3,3.3
2020,2,19,188,3.3,3.3,3.3
2020,2,19,189,3.3,3.3,3.3
2020,2,19,190,3.3,3.3,3.3
2020,2,19,191,3.3,3.3,3.3
2020,2,19,192,3.3,3.3,3.3
2020,2,19,193,3.3,3.3,3.3
2020,2,19,194,3.3,3.3,3.3
2020,2,19,195,3.3,3.3,3.3
2020,2,19,196,3.3,3.3,3.3
2020,2,19,197,3.3,3.3,3.3
2020,2,19,198,3.3,3.3,3.3
2020,2,19,199,3.3,3.3,3.3
2020,2,19,200,3.3,3.3,3.3
2020,2,19,201,3.3,3.3,3.3
2020,2,19,202,3.3,3.3,3.3
2020,2,19,203,3.3,3.3,3.3
2020,2,19,204,3.3,3.3,3.3
2020,2,19,205,4.358,4.358,4.358
2020,2,19,206,5.417,5.417,5.417
2020,2,19,207,6.475,6.475,6.475
2020,2,19,208,7.533,7.533,7.533
2020,2,19,209,8.592,8.592,8.592
2020,2,19,210,9.65,9.65,9.65
2020,2,19,211,10.708,10.708,10.708
2020,2,19,212,11.767,11.767,11.767
2020,2,19,213,12.825,12.825,12.825
2020,2,19,214,13.883,13.883,13.883
2020,2,19,215,14.942,14.942,14.942
2020,2,19,216,16,16,16
2020,2,19,217,16.867,16.867,16.867
2020,2,19,218,17.733,17.733,17.733
2020,2,19,219,18.6,18.6,18.6
2020,2,19,220,19.467,19.467,19.467
2020,2,19,221,20.333,20.333,20.333
2020,2,19,222,21.2,21.2,21.2
2020,2,19,223,22.067,22.067,22.067
2020,2,19,224,22.933,22.933,22.933
2020,2,19,225,23.8,23.8,23.8
2020,2,19,226,24.667,24.667,24.667
2020,2,19,227,25.533,25.533,25.533
2020,2,19,228,26.4,26.4,26.4
2020,2,19,229,26.325,26.325,26.325
2020,2,19,230,26.25,26.25,26.25
2020,2,19,231,26.175,26.175,26.175
2020,2,19,232,26.1,26.1,26.1
2020,2,19,233,26.025,26.025,26.025
2020,2,19,234,25.95,25.95,25.95
2020,2,19,235,25.875,25.875,25.875
2020,2,19,236,25.8,25.8,25.8
2020,2,19,237,25.725,25.725,25.725
2020,2,19,238,25.65,25.65,25.65
2020,2,19,239,25.575,25.575,25.575
2020,2,19,240,25.5,25.5,25.5
2020,2,19,241,25.533,25.533,25.533
2020,2,19,242,25.567,25.567,25.567
2020,2,19,243,25.6,25.6,25.6
2020,2,19,244,25.633,25.633,25.633
2020,2,19,245,25.667,25.667,25.667
2020,2,19,246,25.7,25.7,25.7
2020,2,19,247,25.733,25.733,25.733
2020,2,19,248,25.767,25.767,25.767
2020,2,19,249,25.8,25.8,25.8
2020,2,19,250,25.833,25.833,25.833
2020,2,19,251,25.867,25.867,25.867
2020,2,19,252,25.9,25.9,25.9
2020,2,19,253,25.9,25.9,25.9
2020,2,19,254,25.9,25.9,25.9
2020,2,19,255,25.9,25.9,25.9
2020,2,19,256,25.9,25.9,25.9
2020,2,19,257,25.9,25.9,25.9
2020,2,19,258,25.9,25.9,25.9
2020,2,19,259,25.9,25.9,25.9
2020,2,19,260,25.9,25.9,25.9
2020,2,19,261,25.9,25.9,25.9
2020,2,19,262,25.9,25.9,25.9
2020,2,19,263,25.9,25.9,25.9
2020,2,19,264,25.9,25.9,25.9
2020,2,19,265,25.158,25.158,25.158
2020,2,19,266,24.417,24.417,24.417
2020,2,19,267,23.675,23.675,23.675
2020,2,19,268,22.933,22.933,22.933
2020,2,19,269,22.192,22.192,22.192
2020,2,19,270,21.45,21.45,21.45
2020,2,19,271,20.708,20.708,20.708
2020,2,19,272,19.967,19.967,19.967
2020,2,19,273,19.225,19.225,19.225
2020,2,19,274,18.483,18.483,18.483
2020,2,19,275,17.742,17.742,17.742
2020,2,19,276,17,17,17
2020,2,19,277,16.767,16.767,16.767
2020,2,19,278,16.533,16.533,16.533
2020,2,19,279,16.3,16.3,16.3
2020,2,19,280,16.067,16.067,16.067
2020,2,19,281,15.833,15.833,15.833
2020,2,19,282,15.6,15.6,15.6
2020,2,19,283,15.367,15.367,15.367
2020,2,19,284,15.133,15.133,15.133
2020,2,19,285,14.9,14.9,14.9
2020,2,19,286,14.667,14.667,14.667
2020,2,19,287,14.433,14.433,14.433
2020,2,19,288,14.2,14.2,14.2
2020,2,20,1,13.25,13.25,13.25
2020,2,20,2,12.3,12.3,12.3
2020,2,20,3,11.35,11.35,11.35
2020,2,20,4,10.4,10.4,10.4
2020,2,20,5,9.45,9.45,9.45
2020,2,20,6,8.5,8.5,8.5
2020,2,20,7,7.55,7.55,7.55
2020,2,20,8,6.6,6.6,6.6
2020,2,20,9,5.65,5.65,5.65
2020,2,20,10,4.7,4.7,4.7
2020,2,20,11,3.75,3.75,3.75
2020,2,20,12,2.8,2.8,2.8
2020,2,20,13,2.8,2.8,2.8
2020,2,20,14,2.8,2.8,2.8
2020,2,20,15,2.8,2.8,2.8
